ts,red,ir,green
1675891557149840,4984.0,37091.0,615.0
1675891557165839,4985.0,37101.0,600.0
1675891557176838,4985.0,37101.0,600.0
1675891557188839,4985.0,37101.0,600.0
1675891557205839,4968.0,37125.0,595.0
1675891557217839,4968.0,37125.0,595.0
1675891557229839,4968.0,37125.0,595.0
1675891557245839,4969.0,37142.0,610.0
1675891557257839,4969.0,37142.0,610.0
1675891557269839,4969.0,37142.0,610.0
1675891557285839,4970.0,37149.0,624.0
1675891557297839,4970.0,37149.0,624.0
1675891557309839,4970.0,37149.0,624.0
1675891557325839,4978.0,37134.0,613.0
1675891557337839,4978.0,37134.0,613.0
1675891557349839,4978.0,37134.0,613.0
1675891557365839,4992.0,37183.0,643.0
1675891557377839,4992.0,37183.0,643.0
1675891557389840,4992.0,37183.0,643.0
1675891557405839,5009.0,37154.0,586.0
1675891557417839,5009.0,37154.0,586.0
1675891557429839,5009.0,37154.0,586.0
1675891557445839,4985.0,37163.0,620.0
1675891557457839,4985.0,37163.0,620.0
1675891557468839,4985.0,37163.0,620.0
1675891557485839,4983.0,37178.0,612.0
1675891557497839,4983.0,37178.0,612.0
1675891557508839,4983.0,37178.0,612.0
1675891557525839,4987.0,37186.0,608.0
1675891557537839,4987.0,37186.0,608.0
1675891557549839,4987.0,37186.0,608.0
1675891557565839,4986.0,37208.0,595.0
1675891557577839,4986.0,37208.0,595.0
1675891557589839,4986.0,37208.0,595.0
1675891557605839,4999.0,37209.0,627.0
1675891557617839,4999.0,37209.0,627.0
1675891557629839,4999.0,37209.0,627.0
1675891557645839,4993.0,37194.0,617.0
1675891557657839,4993.0,37194.0,617.0
1675891557669839,4993.0,37194.0,617.0
1675891557685839,4983.0,37235.0,582.0
1675891557697839,4983.0,37235.0,582.0
1675891557709839,4983.0,37235.0,582.0
1675891557725839,5011.0,37217.0,595.0
1675891557737839,5011.0,37217.0,595.0
1675891557749839,5011.0,37217.0,595.0
1675891557765839,4992.0,37215.0,609.0
1675891557777839,4992.0,37215.0,609.0
1675891557789839,4992.0,37215.0,609.0
1675891557805839,4972.0,37234.0,579.0
1675891557817839,4972.0,37234.0,579.0
1675891557829840,4972.0,37234.0,579.0
1675891557844840,4992.0,37235.0,602.0
1675891557856840,4992.0,37235.0,602.0
1675891557868840,4992.0,37235.0,602.0
1675891557884839,4998.0,37263.0,598.0
1675891557896839,4998.0,37263.0,598.0
1675891557908839,4998.0,37263.0,598.0
1675891557925839,5017.0,37241.0,601.0
1675891557937839,5017.0,37241.0,601.0
1675891557949839,5017.0,37241.0,601.0
1675891557965839,5011.0,37229.0,594.0
1675891557977839,5011.0,37229.0,594.0
1675891557989839,5011.0,37229.0,594.0
1675891558005839,4971.0,37265.0,608.0
1675891558017839,4971.0,37265.0,608.0
1675891558029839,4971.0,37265.0,608.0
1675891558045839,4981.0,37272.0,612.0
1675891558057839,4981.0,37272.0,612.0
1675891558069840,4981.0,37272.0,612.0
1675891558085840,4971.0,37270.0,601.0
1675891558097840,4971.0,37270.0,601.0
1675891558109840,4971.0,37270.0,601.0
1675891558125839,4980.0,37264.0,593.0
1675891558137839,4980.0,37264.0,593.0
1675891558149839,4980.0,37264.0,593.0
1675891558165839,4980.0,37285.0,620.0
1675891558176839,4980.0,37285.0,620.0
1675891558188839,4980.0,37285.0,620.0
1675891558205839,5000.0,37291.0,614.0
1675891558217839,5000.0,37291.0,614.0
1675891558229839,5000.0,37291.0,614.0
1675891558245839,4976.0,37258.0,594.0
1675891558257839,4976.0,37258.0,594.0
1675891558269839,4976.0,37258.0,594.0
1675891558285839,5000.0,37283.0,608.0
1675891558297839,5000.0,37283.0,608.0
1675891558309839,5000.0,37283.0,608.0
1675891558325839,4998.0,37285.0,598.0
1675891558337839,4998.0,37285.0,598.0
1675891558349840,4998.0,37285.0,598.0
1675891558365839,4974.0,37307.0,593.0
1675891558377839,4974.0,37307.0,593.0
1675891558389839,4974.0,37307.0,593.0
1675891558405839,5001.0,37305.0,589.0
1675891558417839,5001.0,37305.0,589.0
1675891558429839,5001.0,37305.0,589.0
1675891558445839,5022.0,37302.0,584.0
1675891558457839,5022.0,37302.0,584.0
1675891558468839,5022.0,37302.0,584.0
1675891558485839,4984.0,37320.0,623.0
1675891558497839,4984.0,37320.0,623.0
1675891558508839,4984.0,37320.0,623.0
1675891558525839,4986.0,37303.0,582.0
1675891558537839,4986.0,37303.0,582.0
1675891558549839,4986.0,37303.0,582.0
1675891558565839,4980.0,37299.0,588.0
1675891558577839,4980.0,37299.0,588.0
1675891558589839,4980.0,37299.0,588.0
1675891558605839,5007.0,37299.0,603.0
1675891558617839,5007.0,37299.0,603.0
1675891558629839,5007.0,37299.0,603.0
1675891558645839,4985.0,37325.0,576.0
1675891558657839,4985.0,37325.0,576.0
1675891558669839,4985.0,37325.0,576.0
1675891558684839,5015.0,37345.0,595.0
1675891558696839,5015.0,37345.0,595.0
1675891558708839,5015.0,37345.0,595.0
1675891558724839,5011.0,37330.0,589.0
1675891558736839,5011.0,37330.0,589.0
1675891558748839,5011.0,37330.0,589.0
1675891558764840,4983.0,37350.0,580.0
1675891558776840,4983.0,37350.0,580.0
1675891558788840,4983.0,37350.0,580.0
1675891558804840,4978.0,37315.0,617.0
1675891558816840,4978.0,37315.0,617.0
1675891558828840,4978.0,37315.0,617.0
1675891558844839,4983.0,37357.0,605.0
1675891558856839,4983.0,37357.0,605.0
1675891558868839,4983.0,37357.0,605.0
1675891558884839,5014.0,37358.0,611.0
1675891558896839,5014.0,37358.0,611.0
1675891558908839,5014.0,37358.0,611.0
1675891558925839,5010.0,37347.0,601.0
1675891558937839,5010.0,37347.0,601.0
1675891558949839,5010.0,37347.0,601.0
1675891558965839,5019.0,37367.0,594.0
1675891558977839,5019.0,37367.0,594.0
1675891558989839,5019.0,37367.0,594.0
1675891559005839,4998.0,37381.0,603.0
1675891559017840,4998.0,37381.0,603.0
1675891559029840,4998.0,37381.0,603.0
1675891559045840,4984.0,37337.0,583.0
1675891559057840,4984.0,37337.0,583.0
1675891559069840,4984.0,37337.0,583.0
1675891559085839,4991.0,37377.0,629.0
1675891559097839,4991.0,37377.0,629.0
1675891559109839,4991.0,37377.0,629.0
1675891559125839,4994.0,37349.0,604.0
1675891559137839,4994.0,37349.0,604.0
1675891559149839,4994.0,37349.0,604.0
1675891559165839,4969.0,37405.0,601.0
1675891559176839,4969.0,37405.0,601.0
1675891559188839,4969.0,37405.0,601.0
1675891559205839,4990.0,37391.0,595.0
1675891559217839,4990.0,37391.0,595.0
1675891559229839,4990.0,37391.0,595.0
1675891559245839,5003.0,37372.0,621.0
1675891559257839,5003.0,37372.0,621.0
1675891559269839,5003.0,37372.0,621.0
1675891559285839,4993.0,37356.0,588.0
1675891559297840,4993.0,37356.0,588.0
1675891559309840,4993.0,37356.0,588.0
1675891559325839,4995.0,37386.0,611.0
1675891559337839,4995.0,37386.0,611.0
1675891559349839,4995.0,37386.0,611.0
1675891559365839,5000.0,37356.0,613.0
1675891559377839,5000.0,37356.0,613.0
1675891559389839,5000.0,37356.0,613.0
1675891559405839,4999.0,37384.0,590.0
1675891559417839,4999.0,37384.0,590.0
1675891559429839,4999.0,37384.0,590.0
1675891559445839,5155.0,41269.0,624.0
1675891559457839,5155.0,41269.0,624.0
1675891559468839,5155.0,41269.0,624.0
1675891559485839,5755.0,54974.0,654.0
1675891559497839,5755.0,54974.0,654.0
1675891559508839,5755.0,54974.0,654.0
1675891559525839,5289.0,43106.0,633.0
1675891559537839,5289.0,43106.0,633.0
1675891559549839,5289.0,43106.0,633.0
1675891559564839,4806.0,30950.0,598.0
1675891559576839,4806.0,30950.0,598.0
1675891559588839,4806.0,30950.0,598.0
1675891559604839,4590.0,26813.0,561.0
1675891559616839,4590.0,26813.0,561.0
1675891559628839,4590.0,26813.0,561.0
1675891559644839,4390.0,21957.0,576.0
1675891559656839,4390.0,21957.0,576.0
1675891559668839,4390.0,21957.0,576.0
1675891559684839,4337.0,18668.0,543.0
1675891559696839,4337.0,18668.0,543.0
1675891559708840,4337.0,18668.0,543.0
1675891559724840,4387.0,15896.0,527.0
1675891559736840,4387.0,15896.0,527.0
1675891559748840,4387.0,15896.0,527.0
1675891559764840,4571.0,13972.0,544.0
1675891559776840,4571.0,13972.0,544.0
1675891559788840,4571.0,13972.0,544.0
1675891559804839,4927.0,11759.0,534.0
1675891559816839,4927.0,11759.0,534.0
1675891559828839,4927.0,11759.0,534.0
1675891559844839,5404.0,9966.0,566.0
1675891559856839,5404.0,9966.0,566.0
1675891559868839,5404.0,9966.0,566.0
1675891559884839,6891.0,9596.0,678.0
1675891559896839,6891.0,9596.0,678.0
1675891559908839,6891.0,9596.0,678.0
1675891559925839,7996.0,9498.0,730.0
1675891559937839,7996.0,9498.0,730.0
1675891559949839,7996.0,9498.0,730.0
1675891559965839,9043.0,10162.0,835.0
1675891559977840,9043.0,10162.0,835.0
1675891559989840,9043.0,10162.0,835.0
1675891560005840,12842.0,15703.0,1102.0
1675891560017840,12842.0,15703.0,1102.0
1675891560029840,12842.0,15703.0,1102.0
1675891560045839,18978.0,24769.0,1573.0
1675891560057839,18978.0,24769.0,1573.0
1675891560069839,18978.0,24769.0,1573.0
1675891560085839,21931.0,29256.0,1818.0
1675891560097839,21931.0,29256.0,1818.0
1675891560109839,21931.0,29256.0,1818.0
1675891560125839,23223.0,31029.0,1902.0
1675891560137839,23223.0,31029.0,1902.0
1675891560149839,23223.0,31029.0,1902.0
1675891560165839,23171.0,31067.0,1908.0
1675891560176839,23171.0,31067.0,1908.0
1675891560188839,23171.0,31067.0,1908.0
1675891560205839,26501.0,36129.0,2139.0
1675891560217839,26501.0,36129.0,2139.0
1675891560229839,26501.0,36129.0,2139.0
1675891560245839,26945.0,36730.0,2149.0
1675891560257840,26945.0,36730.0,2149.0
1675891560269840,26945.0,36730.0,2149.0
1675891560285839,24792.0,33230.0,1956.0
1675891560297839,24792.0,33230.0,1956.0
1675891560309839,24792.0,33230.0,1956.0
1675891560325839,20226.0,26508.0,1634.0
1675891560337839,20226.0,26508.0,1634.0
1675891560349839,20226.0,26508.0,1634.0
1675891560365839,18619.0,24304.0,1514.0
1675891560377839,18619.0,24304.0,1514.0
1675891560389839,18619.0,24304.0,1514.0
1675891560404839,19498.0,25745.0,1602.0
1675891560416839,19498.0,25745.0,1602.0
1675891560428840,19498.0,25745.0,1602.0
1675891560444840,19783.0,26158.0,1626.0
1675891560456840,19783.0,26158.0,1626.0
1675891560467840,19783.0,26158.0,1626.0
1675891560484840,18233.0,23736.0,1482.0
1675891560496840,18233.0,23736.0,1482.0
1675891560508840,18233.0,23736.0,1482.0
1675891560524839,19443.0,25621.0,1590.0
1675891560536839,19443.0,25621.0,1590.0
1675891560548839,19443.0,25621.0,1590.0
1675891560564839,20431.0,27153.0,1666.0
1675891560576839,20431.0,27153.0,1666.0
1675891560588839,20431.0,27153.0,1666.0
1675891560604839,19896.0,26240.0,1616.0
1675891560616839,19896.0,26240.0,1616.0
1675891560628839,19896.0,26240.0,1616.0
1675891560644839,19491.0,25668.0,1585.0
1675891560656839,19491.0,25668.0,1585.0
1675891560668840,19491.0,25668.0,1585.0
1675891560684840,19751.0,26041.0,1596.0
1675891560696840,19751.0,26041.0,1596.0
1675891560708840,19751.0,26041.0,1596.0
1675891560724840,19666.0,25879.0,1610.0
1675891560736840,19666.0,25879.0,1610.0
1675891560748840,19666.0,25879.0,1610.0
1675891560764839,19617.0,25895.0,1598.0
1675891560776839,19617.0,25895.0,1598.0
1675891560788839,19617.0,25895.0,1598.0
1675891560804839,19697.0,25971.0,1616.0
1675891560816839,19697.0,25971.0,1616.0
1675891560828839,19697.0,25971.0,1616.0
1675891560844839,19604.0,25871.0,1629.0
1675891560856839,19604.0,25871.0,1629.0
1675891560868839,19604.0,25871.0,1629.0
1675891560884839,19672.0,25918.0,1607.0
1675891560896839,19672.0,25918.0,1607.0
1675891560908839,19672.0,25918.0,1607.0
1675891560925839,19592.0,25885.0,1593.0
1675891560937839,19592.0,25885.0,1593.0
1675891560949839,19592.0,25885.0,1593.0
1675891560965839,19662.0,25891.0,1613.0
1675891560977840,19662.0,25891.0,1613.0
1675891560989840,19662.0,25891.0,1613.0
1675891561005839,19619.0,25895.0,1594.0
1675891561017839,19619.0,25895.0,1594.0
1675891561029839,19619.0,25895.0,1594.0
1675891561045839,19660.0,25896.0,1584.0
1675891561057839,19660.0,25896.0,1584.0
1675891561069839,19660.0,25896.0,1584.0
1675891561085839,19619.0,25879.0,1606.0
1675891561097839,19619.0,25879.0,1606.0
1675891561109839,19619.0,25879.0,1606.0
1675891561125839,19639.0,25859.0,1587.0
1675891561137839,19639.0,25859.0,1587.0
1675891561149840,19639.0,25859.0,1587.0
1675891561165840,19605.0,25880.0,1573.0
1675891561176839,19605.0,25880.0,1573.0
1675891561188840,19605.0,25880.0,1573.0
1675891561205839,19608.0,25877.0,1600.0
1675891561217840,19608.0,25877.0,1600.0
1675891561229840,19608.0,25877.0,1600.0
1675891561244839,19627.0,25888.0,1602.0
1675891561256839,19627.0,25888.0,1602.0
1675891561268839,19627.0,25888.0,1602.0
1675891561284839,19625.0,25850.0,1639.0
1675891561296839,19625.0,25850.0,1639.0
1675891561308839,19625.0,25850.0,1639.0
1675891561324839,19621.0,25872.0,1609.0
1675891561336839,19621.0,25872.0,1609.0
1675891561348839,19621.0,25872.0,1609.0
1675891561364839,19628.0,25854.0,1582.0
1675891561376839,19628.0,25854.0,1582.0
1675891561388839,19628.0,25854.0,1582.0
1675891561404839,19613.0,25857.0,1576.0
1675891561416839,19613.0,25857.0,1576.0
1675891561428840,19613.0,25857.0,1576.0
1675891561444840,19633.0,25865.0,1600.0
1675891561456840,19633.0,25865.0,1600.0
1675891561467840,19633.0,25865.0,1600.0
1675891561484839,19587.0,25862.0,1577.0
1675891561496839,19587.0,25862.0,1577.0
1675891561508839,19587.0,25862.0,1577.0
1675891561524839,19600.0,25859.0,1595.0
1675891561536839,19600.0,25859.0,1595.0
1675891561548839,19600.0,25859.0,1595.0
1675891561564839,19602.0,25831.0,1607.0
1675891561576839,19602.0,25831.0,1607.0
1675891561588839,19602.0,25831.0,1607.0
1675891561604839,19609.0,25851.0,1601.0
1675891561616839,19609.0,25851.0,1601.0
1675891561628839,19609.0,25851.0,1601.0
1675891561644839,19615.0,25849.0,1612.0
1675891561656839,19615.0,25849.0,1612.0
1675891561668840,19615.0,25849.0,1612.0
1675891561684840,19607.0,25835.0,1609.0
1675891561696840,19607.0,25835.0,1609.0
1675891561708840,19607.0,25835.0,1609.0
1675891561724839,19588.0,25852.0,1573.0
1675891561736839,19588.0,25852.0,1573.0
1675891561748839,19588.0,25852.0,1573.0
1675891561764839,19583.0,25861.0,1593.0
1675891561776839,19583.0,25861.0,1593.0
1675891561788839,19583.0,25861.0,1593.0
1675891561804839,19609.0,25868.0,1585.0
1675891561816839,19609.0,25868.0,1585.0
1675891561828839,19609.0,25868.0,1585.0
1675891561844839,19605.0,25824.0,1586.0
1675891561856839,19605.0,25824.0,1586.0
1675891561868839,19605.0,25824.0,1586.0
1675891561884839,19586.0,25849.0,1612.0
1675891561896839,19586.0,25849.0,1612.0
1675891561908840,19586.0,25849.0,1612.0
1675891561925840,19589.0,25813.0,1582.0
1675891561937840,19589.0,25813.0,1582.0
1675891561949840,19589.0,25813.0,1582.0
1675891561965839,19608.0,25830.0,1580.0
1675891561977839,19608.0,25830.0,1580.0
1675891561989839,19608.0,25830.0,1580.0
1675891562005839,19613.0,25840.0,1612.0
1675891562017839,19613.0,25840.0,1612.0
1675891562029839,19613.0,25840.0,1612.0
1675891562045839,19612.0,25812.0,1611.0
1675891562057839,19612.0,25812.0,1611.0
1675891562069839,19612.0,25812.0,1611.0
1675891562084839,19594.0,25811.0,1604.0
1675891562096840,19594.0,25811.0,1604.0
1675891562108840,19594.0,25811.0,1604.0
1675891562124840,19595.0,25797.0,1611.0
1675891562136840,19595.0,25797.0,1611.0
1675891562148840,19595.0,25797.0,1611.0
1675891562164840,19580.0,25837.0,1592.0
1675891562175840,19580.0,25837.0,1592.0
1675891562187840,19580.0,25837.0,1592.0
1675891562204839,19614.0,25832.0,1582.0
1675891562216839,19614.0,25832.0,1582.0
1675891562228839,19614.0,25832.0,1582.0
1675891562244839,19572.0,25850.0,1597.0
1675891562256839,19572.0,25850.0,1597.0
1675891562268839,19572.0,25850.0,1597.0
1675891562284839,19569.0,25793.0,1606.0
1675891562296839,19569.0,25793.0,1606.0
1675891562308839,19569.0,25793.0,1606.0
1675891562324839,19597.0,25813.0,1588.0
1675891562336839,19597.0,25813.0,1588.0
1675891562348839,19597.0,25813.0,1588.0
1675891562364839,19571.0,25798.0,1614.0
1675891562376840,19571.0,25798.0,1614.0
1675891562388840,19571.0,25798.0,1614.0
1675891562404840,19575.0,25800.0,1596.0
1675891562416840,19575.0,25800.0,1596.0
1675891562428840,19575.0,25800.0,1596.0
1675891562444839,19571.0,25811.0,1602.0
1675891562456839,19571.0,25811.0,1602.0
1675891562467839,19571.0,25811.0,1602.0
1675891562484839,19592.0,25809.0,1593.0
1675891562496839,19592.0,25809.0,1593.0
1675891562508839,19592.0,25809.0,1593.0
1675891562524839,19596.0,25786.0,1583.0
1675891562536839,19596.0,25786.0,1583.0
1675891562548839,19596.0,25786.0,1583.0
1675891562564839,19555.0,25777.0,1608.0
1675891562576839,19555.0,25777.0,1608.0
1675891562588839,19555.0,25777.0,1608.0
1675891562604839,19559.0,25797.0,1579.0
1675891562616839,19559.0,25797.0,1579.0
1675891562628839,19559.0,25797.0,1579.0
1675891562644839,19572.0,25764.0,1601.0
1675891562656839,19572.0,25764.0,1601.0
1675891562668840,19572.0,25764.0,1601.0
1675891562684839,19571.0,25806.0,1603.0
1675891562696839,19571.0,25806.0,1603.0
1675891562708839,19571.0,25806.0,1603.0
1675891562724839,19560.0,25778.0,1608.0
1675891562736839,19560.0,25778.0,1608.0
1675891562748839,19560.0,25778.0,1608.0
1675891562764839,19549.0,25744.0,1613.0
1675891562776839,19549.0,25744.0,1613.0
1675891562788839,19549.0,25744.0,1613.0
1675891562804839,19578.0,25814.0,1619.0
1675891562816839,19578.0,25814.0,1619.0
1675891562828839,19578.0,25814.0,1619.0
1675891562844839,19583.0,25801.0,1625.0
1675891562856840,19583.0,25801.0,1625.0
1675891562868840,19583.0,25801.0,1625.0
1675891562884840,19583.0,25794.0,1615.0
1675891562896840,19583.0,25794.0,1615.0
1675891562908840,19583.0,25794.0,1615.0
1675891562925839,19552.0,25765.0,1561.0
1675891562937839,19552.0,25765.0,1561.0
1675891562949839,19552.0,25765.0,1561.0
1675891562964839,19565.0,25811.0,1595.0
1675891562976839,19565.0,25811.0,1595.0
1675891562988839,19565.0,25811.0,1595.0
1675891563004839,19560.0,25761.0,1609.0
1675891563016839,19560.0,25761.0,1609.0
1675891563028839,19560.0,25761.0,1609.0
1675891563044839,19587.0,25797.0,1615.0
1675891563056839,19587.0,25797.0,1615.0
1675891563068839,19587.0,25797.0,1615.0
1675891563084839,19546.0,25761.0,1590.0
1675891563096840,19546.0,25761.0,1590.0
1675891563108840,19546.0,25761.0,1590.0
1675891563124840,19576.0,25805.0,1566.0
1675891563136840,19576.0,25805.0,1566.0
1675891563148840,19576.0,25805.0,1566.0
1675891563164839,19562.0,25758.0,1592.0
1675891563175839,19562.0,25758.0,1592.0
1675891563187839,19562.0,25758.0,1592.0
1675891563204839,19559.0,25780.0,1579.0
1675891563216839,19559.0,25780.0,1579.0
1675891563228839,19559.0,25780.0,1579.0
1675891563244839,19535.0,25778.0,1617.0
1675891563256839,19535.0,25778.0,1617.0
1675891563268839,19535.0,25778.0,1617.0
1675891563284839,19590.0,25787.0,1607.0
1675891563296839,19590.0,25787.0,1607.0
1675891563308839,19590.0,25787.0,1607.0
1675891563324839,19552.0,25804.0,1613.0
1675891563336839,19552.0,25804.0,1613.0
1675891563348839,19552.0,25804.0,1613.0
1675891563364839,19547.0,25749.0,1616.0
1675891563376840,19547.0,25749.0,1616.0
1675891563388840,19547.0,25749.0,1616.0
1675891563404839,19550.0,25761.0,1596.0
1675891563416839,19550.0,25761.0,1596.0
1675891563428839,19550.0,25761.0,1596.0
1675891563444839,19554.0,25759.0,1623.0
1675891563456839,19554.0,25759.0,1623.0
1675891563467839,19554.0,25759.0,1623.0
1675891563484839,19553.0,25770.0,1578.0
1675891563496839,19553.0,25770.0,1578.0
1675891563508839,19553.0,25770.0,1578.0
1675891563524839,19545.0,25760.0,1608.0
1675891563536839,19545.0,25760.0,1608.0
1675891563548839,19545.0,25760.0,1608.0
1675891563564839,19539.0,25759.0,1607.0
1675891563576839,19539.0,25759.0,1607.0
1675891563588839,19539.0,25759.0,1607.0
1675891563604839,19546.0,25749.0,1591.0
1675891563616840,19546.0,25749.0,1591.0
1675891563628840,19546.0,25749.0,1591.0
1675891563644839,19545.0,25771.0,1599.0
1675891563656839,19545.0,25771.0,1599.0
1675891563668839,19545.0,25771.0,1599.0
1675891563684839,19566.0,25776.0,1590.0
1675891563696839,19566.0,25776.0,1590.0
1675891563708839,19566.0,25776.0,1590.0
1675891563724839,19551.0,25751.0,1613.0
1675891563736839,19551.0,25751.0,1613.0
1675891563748839,19551.0,25751.0,1613.0
1675891563764839,19540.0,25745.0,1628.0
1675891563776839,19540.0,25745.0,1628.0
1675891563788839,19540.0,25745.0,1628.0
1675891563804839,19546.0,25756.0,1600.0
1675891563816840,19546.0,25756.0,1600.0
1675891563828840,19546.0,25756.0,1600.0
1675891563844840,19555.0,25744.0,1593.0
1675891563856840,19555.0,25744.0,1593.0
1675891563868840,19555.0,25744.0,1593.0
1675891563883839,19533.0,25746.0,1611.0
1675891563895839,19533.0,25746.0,1611.0
1675891563907839,19533.0,25746.0,1611.0
1675891563924839,19530.0,25743.0,1603.0
1675891563936839,19530.0,25743.0,1603.0
1675891563948839,19530.0,25743.0,1603.0
1675891563964839,19573.0,25763.0,1587.0
1675891563976839,19573.0,25763.0,1587.0
1675891563988839,19573.0,25763.0,1587.0
1675891564004839,19564.0,25760.0,1612.0
1675891564016839,19564.0,25760.0,1612.0
1675891564028839,19564.0,25760.0,1612.0
1675891564044839,19545.0,25750.0,1569.0
1675891564056840,19545.0,25750.0,1569.0
1675891564068840,19545.0,25750.0,1569.0
1675891564084840,19535.0,25730.0,1575.0
1675891564096840,19535.0,25730.0,1575.0
1675891564108840,19535.0,25730.0,1575.0
1675891564124839,19552.0,25737.0,1617.0
1675891564136839,19552.0,25737.0,1617.0
1675891564148839,19552.0,25737.0,1617.0
1675891564164839,19535.0,25748.0,1578.0
1675891564175839,19535.0,25748.0,1578.0
1675891564187839,19535.0,25748.0,1578.0
1675891564204839,19537.0,25751.0,1619.0
1675891564216839,19537.0,25751.0,1619.0
1675891564228839,19537.0,25751.0,1619.0
1675891564244839,19551.0,25746.0,1618.0
1675891564256839,19551.0,25746.0,1618.0
1675891564268839,19551.0,25746.0,1618.0
1675891564284839,19543.0,25742.0,1612.0
1675891564296839,19543.0,25742.0,1612.0
1675891564308839,19543.0,25742.0,1612.0
1675891564324839,19522.0,25709.0,1603.0
1675891564336840,19522.0,25709.0,1603.0
1675891564348840,19522.0,25709.0,1603.0
1675891564364839,19554.0,25742.0,1594.0
1675891564376839,19554.0,25742.0,1594.0
1675891564388839,19554.0,25742.0,1594.0
1675891564404839,19518.0,25735.0,1594.0
1675891564416839,19518.0,25735.0,1594.0
1675891564428839,19518.0,25735.0,1594.0
1675891564444839,19558.0,25750.0,1567.0
1675891564456839,19558.0,25750.0,1567.0
1675891564467839,19558.0,25750.0,1567.0
1675891564484839,19539.0,25740.0,1616.0
1675891564496839,19539.0,25740.0,1616.0
1675891564508839,19539.0,25740.0,1616.0
1675891564524839,19533.0,25732.0,1560.0
1675891564536839,19533.0,25732.0,1560.0
1675891564548839,19533.0,25732.0,1560.0
1675891564564839,19542.0,25723.0,1574.0
1675891564576840,19542.0,25723.0,1574.0
1675891564588840,19542.0,25723.0,1574.0
1675891564604839,19535.0,25726.0,1599.0
1675891564616839,19535.0,25726.0,1599.0
1675891564628839,19535.0,25726.0,1599.0
1675891564644839,19523.0,25737.0,1606.0
1675891564656839,19523.0,25737.0,1606.0
1675891564668839,19523.0,25737.0,1606.0
1675891564683839,19527.0,25741.0,1614.0
1675891564695839,19527.0,25741.0,1614.0
1675891564707839,19527.0,25741.0,1614.0
1675891564724839,19517.0,25739.0,1586.0
1675891564736839,19517.0,25739.0,1586.0
1675891564748839,19517.0,25739.0,1586.0
1675891564763840,19514.0,25738.0,1605.0
1675891564775840,19514.0,25738.0,1605.0
1675891564787840,19514.0,25738.0,1605.0
1675891564803840,19528.0,25715.0,1576.0
1675891564815840,19528.0,25715.0,1576.0
1675891564827840,19528.0,25715.0,1576.0
1675891564843839,19532.0,25733.0,1594.0
1675891564855839,19532.0,25733.0,1594.0
1675891564867839,19532.0,25733.0,1594.0
1675891564883839,19527.0,25736.0,1604.0
1675891564895839,19527.0,25736.0,1604.0
1675891564907839,19527.0,25736.0,1604.0
1675891564924839,19539.0,25714.0,1588.0
1675891564936839,19539.0,25714.0,1588.0
1675891564948839,19539.0,25714.0,1588.0
1675891564964839,19532.0,25722.0,1570.0
1675891564976839,19532.0,25722.0,1570.0
1675891564988839,19532.0,25722.0,1570.0
1675891565004839,19505.0,25706.0,1587.0
1675891565016839,19505.0,25706.0,1587.0
1675891565028839,19505.0,25706.0,1587.0
1675891565044839,19513.0,25743.0,1592.0
1675891565056840,19513.0,25743.0,1592.0
1675891565068840,19513.0,25743.0,1592.0
1675891565084839,19507.0,25741.0,1594.0
1675891565096839,19507.0,25741.0,1594.0
1675891565108839,19507.0,25741.0,1594.0
1675891565124839,19558.0,25698.0,1599.0
1675891565136839,19558.0,25698.0,1599.0
1675891565148839,19558.0,25698.0,1599.0
1675891565164839,19536.0,25718.0,1604.0
1675891565175839,19536.0,25718.0,1604.0
1675891565187839,19536.0,25718.0,1604.0
1675891565204839,19526.0,25714.0,1596.0
1675891565216839,19526.0,25714.0,1596.0
1675891565228839,19526.0,25714.0,1596.0
1675891565244839,19513.0,25728.0,1592.0
1675891565256839,19513.0,25728.0,1592.0
1675891565268839,19513.0,25728.0,1592.0
1675891565284839,19513.0,25710.0,1601.0
1675891565296840,19513.0,25710.0,1601.0
1675891565308840,19513.0,25710.0,1601.0
1675891565324839,19540.0,25734.0,1586.0
1675891565336839,19540.0,25734.0,1586.0
1675891565348839,19540.0,25734.0,1586.0
1675891565364839,19537.0,25708.0,1589.0
1675891565376839,19537.0,25708.0,1589.0
1675891565388839,19537.0,25708.0,1589.0
1675891565404839,19520.0,25713.0,1573.0
1675891565416839,19520.0,25713.0,1573.0
1675891565428839,19520.0,25713.0,1573.0
1675891565444839,19499.0,25707.0,1588.0
1675891565456839,19499.0,25707.0,1588.0
1675891565467839,19499.0,25707.0,1588.0
1675891565484839,19537.0,25727.0,1609.0
1675891565496839,19537.0,25727.0,1609.0
1675891565508839,19537.0,25727.0,1609.0
1675891565524840,19527.0,25732.0,1614.0
1675891565536840,19527.0,25732.0,1614.0
1675891565548840,19527.0,25732.0,1614.0
1675891565564839,19519.0,25723.0,1585.0
1675891565576839,19519.0,25723.0,1585.0
1675891565588839,19519.0,25723.0,1585.0
1675891565604839,19518.0,25716.0,1578.0
1675891565616839,19518.0,25716.0,1578.0
1675891565628839,19518.0,25716.0,1578.0
1675891565643839,19531.0,25728.0,1596.0
1675891565655839,19531.0,25728.0,1596.0
1675891565667839,19531.0,25728.0,1596.0
1675891565683839,19539.0,25722.0,1593.0
1675891565695840,19539.0,25722.0,1593.0
1675891565707840,19539.0,25722.0,1593.0
1675891565723840,19524.0,25735.0,1586.0
1675891565735840,19524.0,25735.0,1586.0
